111,111,0.112,foot,0.412,0.112
111,117,1.611,foot,1.873,1.611
111,210,3.586,foot,3.809,3.586
111,107,2.803,foot,3.137,2.803
111,114,1.563,foot,2.3,1.563
111,207,3.244,foot,3.468,3.244
111,116,2.131,foot,3.021,2.131
111,216,2.318,foot,3.05,2.318
111,324,4.379,foot,4.931,4.379
111,319,4.019,foot,4.846,4.019
111,311,3.278,foot,4.177,3.278
111,346,5.496,foot,5.786,5.496
111,303,3.598,foot,3.948,3.598
111,361,5.964,foot,6.346,5.964
111,368,6.793,foot,7.129,6.793
111,337,4.59,foot,4.927,4.59
111,328,2.769,foot,3.019,2.769
111,371,7.418,foot,7.584,7.418
111,347,5.871,foot,6.136,5.871
111,363,6.421,foot,6.944,6.421
111,336,4.981,foot,5.405,4.981
111,354,6.376,bicycle,6.376,6.419
111,318,4.488,bicycle,4.488,4.585
111,334,5.414,bicycle,5.414,5.51
111,307,2.415,foot,2.781,2.415
111,310,2.985,foot,3.633,2.985
111,364,6.484,foot,6.866,6.484
111,322,3.788,foot,4.111,3.788
111,315,3.372,foot,3.759,3.372
111,332,4.699,foot,5.57,4.699
111,335,5.318,foot,5.365,5.318
111,313,4.058,foot,4.1,4.058
111,302,3.351,foot,3.594,3.351
111,325,4.016,foot,4.339,4.016
111,355,6.726,bicycle,6.726,7.224
111,341,5.967,bicycle,5.967,6.277
111,320,4.058,foot,4.461,4.058
111,345,4.703,foot,5.07,4.703
111,316,3.081,foot,3.533,3.081
111,372,7.271,foot,7.569,7.271
111,375,7.417,foot,7.548,7.417
111,309,2.597,foot,2.929,2.597
111,365,6.581,foot,7.104,6.581
111,331,4.771,foot,5.063,4.771
111,343,5.466,foot,5.806,5.466
111,366,6.941,foot,7.429,6.941
111,321,3.65,foot,3.908,3.65
111,329,4.974,bicycle,4.974,5.192
111,377,7.99,foot,8.51,7.99
111,314,3.575,foot,3.926,3.575
111,306,3.546,bicycle,3.546,3.568
111,312,4.294,foot,4.337,4.294
111,301,3.666,foot,4.315,3.666
111,344,5.436,foot,5.705,5.436
111,317,3.122,bicycle,3.122,3.146
111,367,7.48,bicycle,7.48,7.512
111,308,2.546,foot,3.031,2.546
111,359,5.561,foot,6.313,5.561
111,362,6.568,foot,6.84,6.568
111,369,7.254,foot,7.803,7.254
111,357,6.238,foot,6.6,6.238
111,370,6.954,foot,7.133,6.954
111,342,4.983,foot,5.35,4.983
111,379,7.563,foot,8.057,7.563
